Timezone,Datetime,AQI US,AQI CN,PM2.5 (ug/m3),PM10 (ug/m3),CO2 (ppm),Temperature (Celsius),Temperature (Fahrenheit),Humidity (%),Outdoor PM2.5 (ug/m3),HCHO (ppb),TVOC (ppb)
America/New_York UTC-04:00,2020-09-26 11:00:00,18,6,4,8,417.4,22.3,72.2,64.4,,,
America/New_York UTC-04:00,2020-09-26 12:00:00,15,5,4,9,414.5,22.5,72.6,63.0,16,,
America/New_York UTC-04:00,2020-09-26 10:00:00,39,14,10,13,422.7,21.6,70.9,71.7,14.4,,
America/New_York UTC-04:00,2020-09-26 09:00:00,66,27,19,24,437.5,21.2,70.1,75.7,13.9,,
America/New_York UTC-04:00,2020-09-26 08:00:00,66,28,19,24,448.1,20.9,69.7,76.0,15,,
America/New_York UTC-04:00,2020-09-26 07:00:00,62,25,18,22,438.9,20.7,69.2,75.7,14.5,,
America/New_York UTC-04:00,2020-09-26 06:00:00,58,22,15,20,442.2,20.7,69.3,74.8,15.7,,
America/New_York UTC-04:00,2020-09-26 05:00:00,55,20,14,18,440.6,20.9,69.6,74.0,16.2,,
America/New_York UTC-04:00,2020-09-26 04:00:00,55,20,14,18,445.1,20.9,69.6,73.4,16.1,,
America/New_York UTC-04:00,2020-09-26 03:00:00,53,19,13,16,443.9,20.9,69.6,73.2,,,
America/New_York UTC-04:00,2020-09-26 02:00:00,53,18,13,16,436.1,20.9,69.6,74.0,14.3,,
America/New_York UTC-04:00,2020-09-26 01:00:00,54,20,14,17,434.8,20.9,69.7,73.6,,,
America/New_York UTC-04:00,2020-09-26 00:00:00,54,19,14,17,434.7,21.3,70.3,72.2,,,
America/New_York UTC-04:00,2020-09-25 23:00:00,53,19,13,17,432.1,21.7,71.0,71.1,19.5,,
America/New_York UTC-04:00,2020-09-25 22:00:00,53,18,13,17,427.9,22.0,71.6,70.8,19.5,,
America/New_York UTC-04:00,2020-09-25 21:00:00,57,22,15,21,435.1,22.4,72.3,72.9,16.8,,
America/New_York UTC-04:00,2020-09-25 20:00:00,58,22,16,22,432.6,22.6,72.8,72.3,14.6,,
America/New_York UTC-04:00,2020-09-25 19:00:00,61,24,17,24,435.2,23.0,73.4,70.3,12,,
America/New_York UTC-04:00,2020-09-25 18:00:00,63,25,18,27,436.0,23.3,73.9,68.8,,,
America/New_York UTC-04:00,2020-09-25 17:00:00,60,23,16,24,430.1,24.1,75.3,65.0,9.2,,
America/New_York UTC-04:00,2020-09-25 16:00:00,62,24,17,25,437.3,24.8,76.6,62.0,15.3,,
America/New_York UTC-04:00,2020-09-25 15:00:00,59,23,16,26,432.4,25.9,78.7,55.8,19.4,,
America/New_York UTC-04:00,2020-09-25 14:00:00,55,20,14,21,423.9,25.7,78.3,55.7,,,
America/New_York UTC-04:00,2020-09-25 13:00:00,57,22,15,23,425.4,25.4,77.7,57.6,20.8,,
America/New_York UTC-04:00,2020-09-25 12:00:00,63,26,18,27,432.8,25.0,77.0,60.8,21,,
America/New_York UTC-04:00,2020-09-25 11:00:00,85,41,28,45,463.1,23.9,75.0,64.9,21.3,,
America/New_York UTC-04:00,2020-09-25 10:00:00,96,48,34,52,488.1,22.2,72.0,68.9,20.1,,
America/New_York UTC-04:00,2020-09-25 09:00:00,95,48,33,47,484.9,20.6,69.0,71.6,,,
America/New_York UTC-04:00,2020-09-25 08:00:00,95,47,33,45,493.1,19.3,66.8,73.0,,,
America/New_York UTC-04:00,2020-09-25 07:00:00,85,40,28,39,487.3,18.7,65.7,72.3,,,
America/New_York UTC-04:00,2020-09-25 06:00:00,81,38,27,36,489.0,18.7,65.6,71.0,,,
America/New_York UTC-04:00,2020-09-25 05:00:00,74,33,23,31,494.4,19.0,66.1,69.2,,,
America/New_York UTC-04:00,2020-09-25 04:00:00,70,31,21,30,476.1,19.4,67.0,68.9,,,
America/New_York UTC-04:00,2020-09-25 03:00:00,71,31,22,29,463.2,19.7,67.4,69.8,,,
America/New_York UTC-04:00,2020-09-25 02:00:00,70,31,21,30,467.0,19.9,67.8,70.0,,,
America/New_York UTC-04:00,2020-09-25 01:00:00,66,27,19,28,466.0,20.5,68.8,66.5,,,
America/New_York UTC-04:00,2020-09-25 00:00:00,67,28,20,30,463.4,20.7,69.3,66.9,,,
America/New_York UTC-04:00,2020-09-24 23:00:00,65,27,19,29,479.5,21.5,70.7,62.8,13,,
America/New_York UTC-04:00,2020-09-24 22:00:00,61,24,17,27,466.4,22.3,72.1,59.0,13.5,,
America/New_York UTC-04:00,2020-09-24 21:00:00,59,23,16,26,461.1,22.8,73.1,57.4,12.2,,
America/New_York UTC-04:00,2020-09-24 20:00:00,58,22,15,25,450.6,23.5,74.2,55.1,10.7,,
America/New_York UTC-04:00,2020-09-24 19:00:00,57,21,15,23,440.6,23.8,74.9,54.0,12.1,,
America/New_York UTC-04:00,2020-09-24 18:00:00,51,17,12,21,428.1,24.3,75.7,52.0,12.5,,
America/New_York UTC-04:00,2020-09-24 17:00:00,55,20,14,26,428.1,24.6,76.3,50.2,13,,
America/New_York UTC-04:00,2020-09-24 16:00:00,51,18,12,22,426.1,24.6,76.3,48.2,12.9,,
America/New_York UTC-04:00,2020-09-24 15:00:00,49,17,12,22,430.2,25.0,76.9,48.6,13,,
America/New_York UTC-04:00,2020-09-24 14:00:00,46,16,11,19,432.3,25.1,77.1,47.4,13.2,,
America/New_York UTC-04:00,2020-09-24 13:00:00,48,16,12,21,430.6,24.7,76.5,47.7,14.6,,
America/New_York UTC-04:00,2020-09-24 12:00:00,51,17,12,23,430.3,24.4,76.0,47.8,15.8,,
America/New_York UTC-04:00,2020-09-24 11:00:00,50,17,12,22,438.1,24.7,76.4,48.4,15.3,,
America/New_York UTC-04:00,2020-09-24 10:00:00,61,24,17,31,477.7,23.1,73.6,56.9,12.7,,
America/New_York UTC-04:00,2020-09-24 09:00:00,64,26,18,35,489.4,20.7,69.2,60.0,13,,
America/New_York UTC-04:00,2020-09-24 08:00:00,61,24,17,30,489.5,19.1,66.3,62.4,16.2,,
America/New_York UTC-04:00,2020-09-24 07:00:00,60,23,16,27,518.9,18.6,65.5,63.4,17,,
America/New_York UTC-04:00,2020-09-24 06:00:00,56,20,14,21,489.3,18.7,65.7,59.8,16.7,,
America/New_York UTC-04:00,2020-09-24 05:00:00,54,19,14,19,481.4,18.8,65.9,60.6,16.2,,
America/New_York UTC-04:00,2020-09-24 04:00:00,55,20,14,19,474.8,19.2,66.5,60.4,16.7,,
America/New_York UTC-04:00,2020-09-24 03:00:00,55,20,14,20,466.1,19.8,67.6,58.8,17.6,,
America/New_York UTC-04:00,2020-09-24 02:00:00,54,20,14,20,466.2,20.5,69.0,57.3,17.9,,
America/New_York UTC-04:00,2020-09-24 01:00:00,55,20,14,21,448.9,21.1,70.0,55.3,16,,
America/New_York UTC-04:00,2020-09-24 00:00:00,59,23,16,23,472.5,21.2,70.2,56.6,14,,
America/New_York UTC-04:00,2020-09-23 23:00:00,65,27,19,29,499.3,22.2,72.0,55.2,15,,
America/New_York UTC-04:00,2020-09-23 22:00:00,61,24,17,28,494.2,23.2,73.8,53.2,16,,
America/New_York UTC-04:00,2020-09-23 21:00:00,60,24,17,26,469.8,24.1,75.3,48.6,17.5,,
America/New_York UTC-04:00,2020-09-23 20:00:00,59,23,16,23,438.7,24.9,76.8,45.6,17.4,,
America/New_York UTC-04:00,2020-09-23 19:00:00,59,23,16,23,434.3,25.7,78.2,43.3,16.2,,
America/New_York UTC-04:00,2020-09-23 18:00:00,55,20,14,20,414.5,26.1,78.9,42.0,13.4,,
America/New_York UTC-04:00,2020-09-23 17:00:00,52,18,13,19,410.5,26.3,79.3,42.0,11.5,,
America/New_York UTC-04:00,2020-09-23 16:00:00,56,21,15,23,406.9,26.4,79.6,43.7,8.2,,
America/New_York UTC-04:00,2020-09-23 15:00:00,56,21,14,23,405.9,26.3,79.3,44.8,6.3,,
America/New_York UTC-04:00,2020-09-23 14:00:00,48,17,12,18,403.1,25.6,78.1,46.8,4.4,,
America/New_York UTC-04:00,2020-09-23 13:00:00,52,18,12,26,401.9,24.9,76.9,47.5,2,,
America/New_York UTC-04:00,2020-09-23 12:00:00,34,12,8,20,401.0,25.0,77.0,45.7,,,
America/New_York UTC-04:00,2020-09-23 11:00:00,24,8,6,11,402.6,25.4,77.7,44.0,,,
America/New_York UTC-04:00,2020-09-23 10:00:00,18,6,4,11,403.9,23.6,74.5,46.5,,,
America/New_York UTC-04:00,2020-09-23 09:00:00,16,5,4,9,404.7,20.3,68.5,51.5,1.4,,
America/New_York UTC-04:00,2020-09-23 08:00:00,21,7,5,12,411.9,17.3,63.1,55.2,,,
America/New_York UTC-04:00,2020-09-23 07:00:00,22,7,5,12,413.3,16.0,60.9,56.2,9.5,,
America/New_York UTC-04:00,2020-09-23 06:00:00,17,6,4,7,410.3,16.1,61.1,54.5,8.3,,
America/New_York UTC-04:00,2020-09-23 05:00:00,13,5,3,5,403.8,16.9,62.3,52.3,7.9,,
America/New_York UTC-04:00,2020-09-23 04:00:00,12,4,3,5,396.8,16.9,62.5,51.4,8.5,,
America/New_York UTC-04:00,2020-09-23 03:00:00,11,4,3,4,393.9,17.6,63.6,48.9,6.5,,
America/New_York UTC-04:00,2020-09-23 02:00:00,10,3,2,4,392.5,17.7,63.9,47.6,5.9,,
America/New_York UTC-04:00,2020-09-23 01:00:00,9,3,2,4,391.1,18.0,64.3,45.7,5.6,,
America/New_York UTC-04:00,2020-09-23 00:00:00,8,3,2,4,393.2,18.3,65.0,44.1,7.1,,
America/New_York UTC-04:00,2020-09-22 23:00:00,9,3,2,4,395.9,18.7,65.7,43.4,8.1,,
America/New_York UTC-04:00,2020-09-22 22:00:00,9,3,2,4,401.3,19.2,66.5,41.4,9.7,,
America/New_York UTC-04:00,2020-09-22 21:00:00,15,5,4,6,413.7,19.9,67.8,40.3,9.8,,
America/New_York UTC-04:00,2020-09-22 20:00:00,14,5,3,5,412.9,20.7,69.3,37.9,9.8,,
America/New_York UTC-04:00,2020-09-22 19:00:00,12,4,3,5,407.3,21.5,70.7,35.0,9.2,,
America/New_York UTC-04:00,2020-09-22 18:00:00,7,2,2,5,400.0,22.3,72.1,30.9,6.1,,
America/New_York UTC-04:00,2020-09-22 17:00:00,7,2,2,5,400.6,22.9,73.3,28.9,1.9,,
America/New_York UTC-04:00,2020-09-22 16:00:00,9,3,2,8,400.6,23.0,73.4,29.5,,,
America/New_York UTC-04:00,2020-09-22 15:00:00,9,3,2,6,399.0,22.8,73.1,30.0,,,
America/New_York UTC-04:00,2020-09-22 14:00:00,9,3,2,7,399.4,22.4,72.3,29.3,,,
America/New_York UTC-04:00,2020-09-22 13:00:00,9,3,2,7,398.3,22.2,72.0,29.8,,,
America/New_York UTC-04:00,2020-09-22 12:00:00,11,4,3,8,398.8,22.6,72.7,30.6,,,
America/New_York UTC-04:00,2020-09-22 11:00:00,13,5,3,8,408.5,22.3,72.1,32.3,,,
America/New_York UTC-04:00,2020-09-22 10:00:00,13,5,3,8,413.8,20.7,69.2,36.9,,,
America/New_York UTC-04:00,2020-09-22 09:00:00,13,4,3,7,414.3,18.1,64.5,42.9,,,
America/New_York UTC-04:00,2020-09-22 08:00:00,26,9,6,13,432.5,14.7,58.5,50.2,,,
America/New_York UTC-04:00,2020-09-22 07:00:00,20,7,5,9,455.7,12.3,54.1,54.8,,,
America/New_York UTC-04:00,2020-09-22 06:00:00,15,5,4,6,445.1,12.3,54.1,53.3,,,
America/New_York UTC-04:00,2020-09-22 05:00:00,16,6,4,7,443.1,12.7,54.9,51.2,,,
America/New_York UTC-04:00,2020-09-22 04:00:00,15,5,4,6,447.9,13.4,56.1,49.0,,,
America/New_York UTC-04:00,2020-09-22 03:00:00,17,6,4,6,433.6,14.0,57.3,47.8,,,
America/New_York UTC-04:00,2020-09-22 02:00:00,15,5,4,6,422.6,14.3,57.7,47.6,,,
America/New_York UTC-04:00,2020-09-22 01:00:00,17,6,4,7,426.5,14.7,58.5,46.5,,,
America/New_York UTC-04:00,2020-09-22 00:00:00,18,6,4,7,429.1,15.5,59.8,44.1,,,
America/New_York UTC-04:00,2020-09-21 23:00:00,25,9,6,9,463.8,16.3,61.3,42.2,9.1,,
America/New_York UTC-04:00,2020-09-21 22:00:00,29,10,7,12,462.2,16.9,62.4,40.5,9.1,,
America/New_York UTC-04:00,2020-09-21 21:00:00,22,7,5,9,440.9,17.7,63.9,37.3,,,
America/New_York UTC-04:00,2020-09-21 20:00:00,10,3,2,5,414.8,18.1,64.6,34.0,,,
America/New_York UTC-04:00,2020-09-21 19:00:00,6,2,1,3,404.9,18.3,65.0,32.5,,,
America/New_York UTC-04:00,2020-09-21 18:00:00,6,2,1,3,403.0,18.9,66.0,32.5,,,
America/New_York UTC-04:00,2020-09-21 17:00:00,6,2,1,3,407.2,19.2,66.6,33.6,,,
America/New_York UTC-04:00,2020-09-21 16:00:00,6,2,2,3,406.2,19.0,66.2,35.0,,,
America/New_York UTC-04:00,2020-09-21 15:00:00,6,2,1,4,403.9,18.7,65.6,36.5,,,
America/New_York UTC-04:00,2020-09-21 14:00:00,6,2,1,5,403.9,18.8,65.8,35.4,,,
America/New_York UTC-04:00,2020-09-21 13:00:00,5,2,1,3,403.8,18.7,65.6,34.7,0.3,,
America/New_York UTC-04:00,2020-09-21 12:00:00,5,2,1,3,405.6,19.1,66.5,34.2,2.8,,
America/New_York UTC-04:00,2020-09-21 11:00:00,9,3,2,6,413.7,19.4,66.9,37.4,5.4,,
America/New_York UTC-04:00,2020-09-21 10:00:00,20,7,5,17,418.4,18.0,64.5,41.8,3.3,,
America/New_York UTC-04:00,2020-09-21 09:00:00,15,5,4,8,428.2,15.6,60.2,47.5,3.8,,
America/New_York UTC-04:00,2020-09-21 08:00:00,16,5,4,8,422.0,12.6,54.7,53.3,5,,
America/New_York UTC-04:00,2020-09-21 07:00:00,14,5,3,6,421.0,11.4,52.5,55.0,8.2,,
America/New_York UTC-04:00,2020-09-21 06:00:00,11,4,3,4,416.6,11.2,52.2,54.6,8.3,,
America/New_York UTC-04:00,2020-09-21 05:00:00,10,4,2,4,413.3,11.8,53.2,53.5,9.6,,
America/New_York UTC-04:00,2020-09-21 04:00:00,18,6,4,7,413.9,12.5,54.5,52.4,10.6,,
America/New_York UTC-04:00,2020-09-21 03:00:00,24,8,6,8,419.9,13.1,55.7,50.1,12.4,,
America/New_York UTC-04:00,2020-09-21 02:00:00,17,6,4,6,421.1,13.7,56.6,47.4,10.7,,
America/New_York UTC-04:00,2020-09-21 01:00:00,15,5,4,5,416.2,14.1,57.4,44.9,8.6,,
America/New_York UTC-04:00,2020-09-21 00:00:00,14,5,3,5,416.9,15.0,58.9,42.4,9.5,,
America/New_York UTC-04:00,2020-09-20 23:00:00,14,5,3,5,420.3,15.7,60.2,41.0,9.9,,
America/New_York UTC-04:00,2020-09-20 22:00:00,12,4,3,4,413.1,16.0,60.7,39.3,10.3,,
America/New_York UTC-04:00,2020-09-20 21:00:00,11,4,3,4,408.5,16.1,60.9,38.0,10,,
America/New_York UTC-04:00,2020-09-20 20:00:00,9,3,2,4,405.7,16.8,62.2,35.4,,,
America/New_York UTC-04:00,2020-09-20 19:00:00,5,2,1,2,400.0,17.2,62.9,32.3,,,
America/New_York UTC-04:00,2020-09-20 18:00:00,4,1,1,2,400.1,17.6,63.6,30.3,8.1,,
America/New_York UTC-04:00,2020-09-20 17:00:00,4,1,1,2,400.4,17.8,64.1,29.8,4.8,,
America/New_York UTC-04:00,2020-09-20 16:00:00,4,1,1,2,399.5,17.9,64.3,29.7,1.1,,
America/New_York UTC-04:00,2020-09-20 15:00:00,4,1,1,2,400.8,18.0,64.4,28.9,,,
America/New_York UTC-04:00,2020-09-20 14:00:00,4,1,1,2,401.9,17.8,64.1,30.2,,,
America/New_York UTC-04:00,2020-09-20 13:00:00,4,1,1,2,403.4,17.7,63.8,30.3,0.1,,
America/New_York UTC-04:00,2020-09-20 12:00:00,3,1,1,2,404.9,18.2,64.8,29.5,1,,
America/New_York UTC-04:00,2020-09-20 11:00:00,4,1,1,2,405.7,18.0,64.3,31.2,,,
America/New_York UTC-04:00,2020-09-20 10:00:00,4,1,1,2,405.9,16.8,62.3,34.2,,,
America/New_York UTC-04:00,2020-09-20 09:00:00,4,2,1,3,404.9,15.0,59.0,39.7,2.6,,
America/New_York UTC-04:00,2020-09-20 08:00:00,5,2,1,2,403.6,13.2,55.8,45.1,3.1,,
America/New_York UTC-04:00,2020-09-20 07:00:00,5,2,1,3,402.9,11.6,53.0,48.3,4.7,,
America/New_York UTC-04:00,2020-09-20 06:00:00,5,2,1,2,402.8,11.5,52.7,48.0,5.1,,
America/New_York UTC-04:00,2020-09-20 05:00:00,5,2,1,2,402.0,11.9,53.5,48.0,5.9,,
America/New_York UTC-04:00,2020-09-20 04:00:00,7,2,2,3,402.7,12.2,54.0,48.0,8.4,,
America/New_York UTC-04:00,2020-09-20 03:00:00,9,3,2,3,404.3,12.7,54.9,46.5,12.3,,
America/New_York UTC-04:00,2020-09-20 02:00:00,12,4,3,4,409.1,13.3,55.9,44.5,17.6,,
America/New_York UTC-04:00,2020-09-20 01:00:00,16,6,4,5,412.2,13.9,57.0,42.3,,,
America/New_York UTC-04:00,2020-09-20 00:00:00,19,7,5,6,414.4,14.6,58.3,39.8,14,,
America/New_York UTC-04:00,2020-09-19 23:00:00,20,7,5,6,414.7,15.3,59.6,37.1,8.2,,
America/New_York UTC-04:00,2020-09-19 22:00:00,12,4,3,4,414.8,16.1,61.0,35.0,8.2,,
America/New_York UTC-04:00,2020-09-19 21:00:00,14,5,3,5,412.9,16.7,62.1,32.5,7.7,,
America/New_York UTC-04:00,2020-09-19 20:00:00,17,6,4,5,407.7,17.2,62.9,31.3,,,
America/New_York UTC-04:00,2020-09-19 19:00:00,25,9,6,8,409.0,17.7,63.9,31.0,7.7,,
America/New_York UTC-04:00,2020-09-19 18:00:00,8,3,2,3,408.4,18.4,65.2,30.7,,,
America/New_York UTC-04:00,2020-09-19 17:00:00,5,2,1,2,406.6,18.5,65.2,30.2,1.7,,
America/New_York UTC-04:00,2020-09-19 16:00:00,5,2,1,2,404.9,18.5,65.3,30.8,1.1,,
America/New_York UTC-04:00,2020-09-19 15:00:00,4,2,1,2,403.4,18.2,64.8,30.8,,,
America/New_York UTC-04:00,2020-09-19 14:00:00,4,1,1,2,402.4,18.0,64.4,30.7,,,
America/New_York UTC-04:00,2020-09-19 13:00:00,4,2,1,2,403.2,17.9,64.3,31.3,,,
America/New_York UTC-04:00,2020-09-19 12:00:00,4,1,1,2,404.4,18.3,65.0,30.9,,,
America/New_York UTC-04:00,2020-09-19 11:00:00,4,1,1,2,405.2,17.7,63.9,32.2,,,
America/New_York UTC-04:00,2020-09-19 10:00:00,4,1,1,3,403.3,16.3,61.3,34.2,0.1,,
America/New_York UTC-04:00,2020-09-19 09:00:00,4,1,1,4,403.8,15.1,59.1,39.3,,,
America/New_York UTC-04:00,2020-09-19 08:00:00,7,2,2,4,400.9,12.9,55.2,46.5,4.2,,
America/New_York UTC-04:00,2020-09-19 07:00:00,4,1,1,3,397.1,11.6,52.9,48.2,7,,
America/New_York UTC-04:00,2020-09-19 06:00:00,8,3,2,3,397.6,11.9,53.4,47.1,7.6,,
America/New_York UTC-04:00,2020-09-19 05:00:00,25,9,6,9,396.2,12.4,54.3,46.5,6,,
America/New_York UTC-04:00,2020-09-19 03:00:00,4,1,1,2,392.0,12.9,55.2,43.2,7.2,,
America/New_York UTC-04:00,2020-09-19 04:00:00,4,1,1,2,393.3,12.6,54.6,45.1,6.6,,
America/New_York UTC-04:00,2020-09-19 02:00:00,4,1,1,2,392.1,13.3,55.9,40.6,8.7,,
America/New_York UTC-04:00,2020-09-19 01:00:00,4,1,1,4,393.1,13.7,56.6,40.0,8.4,,
America/New_York UTC-04:00,2020-09-19 00:00:00,8,3,2,8,394.0,14.5,58.1,40.8,7.8,,
America/New_York UTC-04:00,2020-09-18 23:00:00,10,3,2,10,398.7,16.1,60.9,40.4,6.9,,
America/New_York UTC-04:00,2020-09-18 22:00:00,5,2,1,2,403.8,17.7,63.9,38.7,7.3,,
America/New_York UTC-04:00,2020-09-18 21:00:00,5,2,1,2,406.3,18.8,65.8,35.6,8.9,,
America/New_York UTC-04:00,2020-09-18 20:00:00,5,2,1,3,407.3,19.8,67.7,36.0,10.4,,
America/New_York UTC-04:00,2020-09-18 19:00:00,15,5,4,7,406.0,20.3,68.6,45.5,12.5,,
America/New_York UTC-04:00,2020-09-18 18:00:00,22,8,5,9,406.4,21.2,70.1,46.5,12.1,,
America/New_York UTC-04:00,2020-09-18 17:00:00,35,12,9,14,406.5,21.7,71.1,46.1,11.5,,
America/New_York UTC-04:00,2020-09-18 16:00:00,51,17,12,21,407.0,22.1,71.9,48.6,11.3,,
America/New_York UTC-04:00,2020-09-18 15:00:00,54,19,13,22,410.9,21.9,71.4,52.6,11.4,,
America/New_York UTC-04:00,2020-09-18 14:00:00,53,19,13,22,407.6,21.3,70.3,51.8,,,
America/New_York UTC-04:00,2020-09-18 13:00:00,46,16,11,23,410.6,21.5,70.8,55.4,,,
America/New_York UTC-04:00,2020-09-18 12:00:00,35,12,8,17,412.6,21.5,70.6,57.6,11.1,,
America/New_York UTC-04:00,2020-09-18 11:00:00,34,12,8,16,418.3,21.3,70.4,60.4,10.9,,
America/New_York UTC-04:00,2020-09-18 10:00:00,32,11,8,14,417.9,19.9,67.7,65.3,10.4,,
America/New_York UTC-04:00,2020-09-18 09:00:00,34,12,8,15,418.2,18.7,65.7,69.5,11.6,,
America/New_York UTC-04:00,2020-09-18 08:00:00,32,11,8,13,419.1,17.7,63.9,73.5,,,
America/New_York UTC-04:00,2020-09-18 07:00:00,30,11,7,12,419.0,17.6,63.7,75.0,,,
America/New_York UTC-04:00,2020-09-18 06:00:00,25,9,6,10,415.9,18.2,64.8,73.5,,,
America/New_York UTC-04:00,2020-09-18 05:00:00,18,6,4,6,410.2,18.8,65.8,71.9,,,
America/New_York UTC-04:00,2020-09-18 04:00:00,17,6,4,6,407.7,19.1,66.4,71.5,,,
America/New_York UTC-04:00,2020-09-18 03:00:00,22,8,5,9,408.8,19.9,67.8,71.7,,,
America/New_York UTC-04:00,2020-09-18 02:00:00,27,9,7,10,418.6,20.8,69.5,72.9,,,
America/New_York UTC-04:00,2020-09-18 01:00:00,36,12,9,14,437.8,22.6,72.7,72.4,,,
America/New_York UTC-04:00,2020-09-18 00:00:00,33,11,8,14,442.3,23.5,74.2,76.9,4.5,,
America/New_York UTC-04:00,2020-09-17 23:00:00,27,9,7,12,431.2,23.5,74.4,76.5,0.1,,
America/New_York UTC-04:00,2020-09-17 22:00:00,26,9,6,11,433.3,23.7,74.7,75.5,,,
America/New_York UTC-04:00,2020-09-17 21:00:00,26,9,6,11,431.3,23.8,74.9,74.9,1.1,,
America/New_York UTC-04:00,2020-09-17 20:00:00,27,9,7,13,432.6,24.0,75.1,72.6,,,
America/New_York UTC-04:00,2020-09-17 19:00:00,32,11,8,13,423.9,24.4,75.9,64.6,,,
America/New_York UTC-04:00,2020-09-17 18:00:00,27,9,6,10,417.9,24.5,76.1,63.5,,,
America/New_York UTC-04:00,2020-09-17 17:00:00,28,10,7,11,413.6,24.7,76.4,63.4,,,
America/New_York UTC-04:00,2020-09-17 16:00:00,26,9,6,11,412.1,25.0,77.0,65.1,5,,
America/New_York UTC-04:00,2020-09-17 15:00:00,23,8,6,9,412.0,24.8,76.6,66.7,3.7,,
America/New_York UTC-04:00,2020-09-17 14:00:00,25,8,6,12,415.1,24.9,76.7,65.9,5,,
America/New_York UTC-04:00,2020-09-17 13:00:00,22,8,5,10,413.9,24.8,76.6,63.9,5.1,,
America/New_York UTC-04:00,2020-09-17 12:00:00,22,8,5,12,414.4,24.1,75.5,65.3,6.9,,
America/New_York UTC-04:00,2020-09-17 11:00:00,19,7,5,11,417.8,23.4,74.2,67.0,7.9,,
America/New_York UTC-04:00,2020-09-17 10:00:00,22,8,5,13,416.8,22.6,72.7,68.7,6.5,,
America/New_York UTC-04:00,2020-09-17 09:00:00,33,11,8,16,439.4,21.4,70.5,73.2,8.2,,
America/New_York UTC-04:00,2020-09-17 08:00:00,30,10,7,15,446.9,20.0,68.0,73.5,9,,
America/New_York UTC-04:00,2020-09-17 07:00:00,23,8,6,12,447.8,19.6,67.3,72.2,,,
America/New_York UTC-04:00,2020-09-17 06:00:00,22,8,5,11,458.3,19.6,67.4,72.0,7.1,,
America/New_York UTC-04:00,2020-09-17 05:00:00,16,6,4,9,431.1,19.7,67.5,72.0,,,
America/New_York UTC-04:00,2020-09-17 04:00:00,14,5,3,7,423.3,19.8,67.6,71.2,,,
America/New_York UTC-04:00,2020-09-17 03:00:00,13,5,3,7,425.1,20.0,68.0,70.0,,,
America/New_York UTC-04:00,2020-09-17 02:00:00,13,5,3,7,421.2,20.2,68.4,69.6,,,
America/New_York UTC-04:00,2020-09-17 01:00:00,15,5,4,8,417.9,20.1,68.3,70.2,,,
America/New_York UTC-04:00,2020-09-17 00:00:00,13,5,3,7,410.3,20.4,68.6,69.6,,,
America/New_York UTC-04:00,2020-09-16 23:00:00,11,4,3,6,404.0,20.3,68.5,69.0,,,
America/New_York UTC-04:00,2020-09-16 22:00:00,10,3,2,6,404.3,20.2,68.4,68.7,,,
America/New_York UTC-04:00,2020-09-16 21:00:00,9,3,2,5,403.9,20.6,69.1,66.9,,,
America/New_York UTC-04:00,2020-09-16 20:00:00,11,4,3,6,406.0,21.0,69.9,65.0,,,
America/New_York UTC-04:00,2020-09-16 19:00:00,10,3,2,6,404.0,21.8,71.2,60.8,,,
America/New_York UTC-04:00,2020-09-16 18:00:00,9,3,2,6,398.8,22.5,72.5,57.3,,,
America/New_York UTC-04:00,2020-09-16 17:00:00,9,3,2,6,398.6,22.9,73.3,56.0,,,
America/New_York UTC-04:00,2020-09-16 16:00:00,9,3,2,6,399.1,23.1,73.5,55.2,,,
America/New_York UTC-04:00,2020-09-16 15:00:00,9,3,2,6,401.4,23.0,73.4,54.4,,,
America/New_York UTC-04:00,2020-09-16 14:00:00,9,3,2,7,400.3,22.7,72.8,55.1,3.4,,
America/New_York UTC-04:00,2020-09-16 13:00:00,14,5,3,13,403.9,22.2,71.9,55.9,,,
America/New_York UTC-04:00,2020-09-16 12:00:00,10,4,2,8,406.9,22.4,72.4,54.5,,,
America/New_York UTC-04:00,2020-09-16 11:00:00,15,5,4,13,409.9,22.4,72.3,55.4,,,
America/New_York UTC-04:00,2020-09-16 10:00:00,15,5,4,9,423.6,21.0,69.8,58.6,,,
America/New_York UTC-04:00,2020-09-16 09:00:00,21,7,5,11,435.5,19.1,66.3,62.5,8.3,,
America/New_York UTC-04:00,2020-09-16 08:00:00,23,8,6,12,452.6,16.8,62.3,66.9,,,
America/New_York UTC-04:00,2020-09-16 07:00:00,31,11,8,17,478.5,15.6,60.1,68.9,,,
America/New_York UTC-04:00,2020-09-16 06:00:00,26,9,6,13,457.2,15.3,59.6,67.6,,,
America/New_York UTC-04:00,2020-09-16 05:00:00,13,5,3,5,428.1,15.4,59.7,65.2,,,
America/New_York UTC-04:00,2020-09-16 04:00:00,12,4,3,5,425.5,15.7,60.3,64.2,,,
America/New_York UTC-04:00,2020-09-16 03:00:00,15,5,4,6,429.0,15.9,60.7,63.6,,,
America/New_York UTC-04:00,2020-09-16 02:00:00,21,7,5,9,434.2,16.4,61.6,63.1,,,
America/New_York UTC-04:00,2020-09-16 01:00:00,18,6,4,8,438.6,16.8,62.2,63.0,,,
America/New_York UTC-04:00,2020-09-16 00:00:00,18,6,4,8,436.9,17.2,63.0,61.1,,,
America/New_York UTC-04:00,2020-09-15 23:00:00,11,4,3,5,418.8,17.6,63.7,61.6,,,
